,Node_1,Node_2,Relation
85,"{'label': 'Occupation', 'properties': ""{'title': 'Hearing_Aid_Specialists'}"", 'identifier': ""{'title': 'Hearing_Aid_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
86,"{'label': 'Occupation', 'properties': ""{'title': 'Hearing_Aid_Specialists'}"", 'identifier': ""{'title': 'Hearing_Aid_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
87,"{'label': 'Occupation', 'properties': ""{'title': 'Hearing_Aid_Specialists'}"", 'identifier': ""{'title': 'Hearing_Aid_Specialists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
88,"{'label': 'Occupation', 'properties': ""{'title': 'Licensed_Practical_and_Licensed_Vocational_Nurses'}"", 'identifier': ""{'title': 'Licensed_Practical_and_Licensed_Vocational_Nurses'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
89,"{'label': 'Occupation', 'properties': ""{'title': 'Licensed_Practical_and_Licensed_Vocational_Nurses'}"", 'identifier': ""{'title': 'Licensed_Practical_and_Licensed_Vocational_Nurses'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
90,"{'label': 'Occupation', 'properties': ""{'title': 'Licensed_Practical_and_Licensed_Vocational_Nurses'}"", 'identifier': ""{'title': 'Licensed_Practical_and_Licensed_Vocational_Nurses'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
91,"{'label': 'Occupation', 'properties': ""{'title': 'Massage_Therapists'}"", 'identifier': ""{'title': 'Massage_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
92,"{'label': 'Occupation', 'properties': ""{'title': 'Massage_Therapists'}"", 'identifier': ""{'title': 'Massage_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
93,"{'label': 'Occupation', 'properties': ""{'title': 'Massage_Therapists'}"", 'identifier': ""{'title': 'Massage_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
94,"{'label': 'Occupation', 'properties': ""{'title': 'Nursing_Assistants'}"", 'identifier': ""{'title': 'Nursing_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
95,"{'label': 'Occupation', 'properties': ""{'title': 'Nursing_Assistants'}"", 'identifier': ""{'title': 'Nursing_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
96,"{'label': 'Occupation', 'properties': ""{'title': 'Nursing_Assistants'}"", 'identifier': ""{'title': 'Nursing_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
97,"{'label': 'Occupation', 'properties': ""{'title': 'Occupational_Therapy_Aides'}"", 'identifier': ""{'title': 'Occupational_Therapy_Aides'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
98,"{'label': 'Occupation', 'properties': ""{'title': 'Occupational_Therapy_Aides'}"", 'identifier': ""{'title': 'Occupational_Therapy_Aides'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
99,"{'label': 'Occupation', 'properties': ""{'title': 'Occupational_Therapy_Aides'}"", 'identifier': ""{'title': 'Occupational_Therapy_Aides'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
100,"{'label': 'Occupation', 'properties': ""{'title': 'Occupational_Therapy_Assistants'}"", 'identifier': ""{'title': 'Occupational_Therapy_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
101,"{'label': 'Occupation', 'properties': ""{'title': 'Occupational_Therapy_Assistants'}"", 'identifier': ""{'title': 'Occupational_Therapy_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
102,"{'label': 'Occupation', 'properties': ""{'title': 'Occupational_Therapy_Assistants'}"", 'identifier': ""{'title': 'Occupational_Therapy_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
103,"{'label': 'Occupation', 'properties': ""{'title': 'Paramedics'}"", 'identifier': ""{'title': 'Paramedics'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
104,"{'label': 'Occupation', 'properties': ""{'title': 'Paramedics'}"", 'identifier': ""{'title': 'Paramedics'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
105,"{'label': 'Occupation', 'properties': ""{'title': 'Paramedics'}"", 'identifier': ""{'title': 'Paramedics'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
106,"{'label': 'Occupation', 'properties': ""{'title': 'Patient_Representatives'}"", 'identifier': ""{'title': 'Patient_Representatives'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
107,"{'label': 'Occupation', 'properties': ""{'title': 'Patient_Representatives'}"", 'identifier': ""{'title': 'Patient_Representatives'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
108,"{'label': 'Occupation', 'properties': ""{'title': 'Patient_Representatives'}"", 'identifier': ""{'title': 'Patient_Representatives'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
109,"{'label': 'Occupation', 'properties': ""{'title': 'Physical_Therapist_Assistants'}"", 'identifier': ""{'title': 'Physical_Therapist_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
110,"{'label': 'Occupation', 'properties': ""{'title': 'Physical_Therapist_Assistants'}"", 'identifier': ""{'title': 'Physical_Therapist_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
111,"{'label': 'Occupation', 'properties': ""{'title': 'Physical_Therapist_Assistants'}"", 'identifier': ""{'title': 'Physical_Therapist_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
112,"{'label': 'Occupation', 'properties': ""{'title': 'Preschool_Teachers,_Except_Special_Education'}"", 'identifier': ""{'title': 'Preschool_Teachers,_Except_Special_Education'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
113,"{'label': 'Occupation', 'properties': ""{'title': 'Preschool_Teachers,_Except_Special_Education'}"", 'identifier': ""{'title': 'Preschool_Teachers,_Except_Special_Education'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Artistic'}"", 'identifier': ""{'title': 'Artistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
114,"{'label': 'Occupation', 'properties': ""{'title': 'Psychiatric_Technicians'}"", 'identifier': ""{'title': 'Psychiatric_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
115,"{'label': 'Occupation', 'properties': ""{'title': 'Psychiatric_Technicians'}"", 'identifier': ""{'title': 'Psychiatric_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
116,"{'label': 'Occupation', 'properties': ""{'title': 'Residential_Advisors'}"", 'identifier': ""{'title': 'Residential_Advisors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
117,"{'label': 'Occupation', 'properties': ""{'title': 'Residential_Advisors'}"", 'identifier': ""{'title': 'Residential_Advisors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
118,"{'label': 'Occupation', 'properties': ""{'title': 'Residential_Advisors'}"", 'identifier': ""{'title': 'Residential_Advisors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
119,"{'label': 'Occupation', 'properties': ""{'title': 'Respiratory_Therapists'}"", 'identifier': ""{'title': 'Respiratory_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
120,"{'label': 'Occupation', 'properties': ""{'title': 'Respiratory_Therapists'}"", 'identifier': ""{'title': 'Respiratory_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
121,"{'label': 'Occupation', 'properties': ""{'title': 'Respiratory_Therapists'}"", 'identifier': ""{'title': 'Respiratory_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
122,"{'label': 'Occupation', 'properties': ""{'title': 'Self-Enrichment_Teachers'}"", 'identifier': ""{'title': 'Self-Enrichment_Teachers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
123,"{'label': 'Occupation', 'properties': ""{'title': 'Self-Enrichment_Teachers'}"", 'identifier': ""{'title': 'Self-Enrichment_Teachers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Artistic'}"", 'identifier': ""{'title': 'Artistic'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
124,"{'label': 'Occupation', 'properties': ""{'title': 'Speech-Language_Pathology_Assistants'}"", 'identifier': ""{'title': 'Speech-Language_Pathology_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
125,"{'label': 'Occupation', 'properties': ""{'title': 'Speech-Language_Pathology_Assistants'}"", 'identifier': ""{'title': 'Speech-Language_Pathology_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
126,"{'label': 'Occupation', 'properties': ""{'title': 'Speech-Language_Pathology_Assistants'}"", 'identifier': ""{'title': 'Speech-Language_Pathology_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
127,"{'label': 'Occupation', 'properties': ""{'title': 'Teaching_Assistants,_Preschool,_Elementary,_Middle,_and_Secondary_School,_Except_Special_Education'}"", 'identifier': ""{'title': 'Teaching_Assistants,_Preschool,_Elementary,_Middle,_and_Secondary_School,_Except_Special_Education'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
128,"{'label': 'Occupation', 'properties': ""{'title': 'Teaching_Assistants,_Preschool,_Elementary,_Middle,_and_Secondary_School,_Except_Special_Education'}"", 'identifier': ""{'title': 'Teaching_Assistants,_Preschool,_Elementary,_Middle,_and_Secondary_School,_Except_Special_Education'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
129,"{'label': 'Occupation', 'properties': ""{'title': 'Teaching_Assistants,_Special_Education'}"", 'identifier': ""{'title': 'Teaching_Assistants,_Special_Education'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
130,"{'label': 'Occupation', 'properties': ""{'title': 'Teaching_Assistants,_Special_Education'}"", 'identifier': ""{'title': 'Teaching_Assistants,_Special_Education'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
131,"{'label': 'Occupation', 'properties': ""{'title': 'Tour_Guides_and_Escorts'}"", 'identifier': ""{'title': 'Tour_Guides_and_Escorts'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
132,"{'label': 'Occupation', 'properties': ""{'title': 'Tour_Guides_and_Escorts'}"", 'identifier': ""{'title': 'Tour_Guides_and_Escorts'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
133,"{'label': 'Occupation', 'properties': ""{'title': 'Tutors'}"", 'identifier': ""{'title': 'Tutors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
134,"{'label': 'Occupation', 'properties': ""{'title': 'Adult_Basic_Education,_Adult_Secondary_Education,_and_English_as_a_Second_Language_Instructors'}"", 'identifier': ""{'title': 'Adult_Basic_Education,_Adult_Secondary_Education,_and_English_as_a_Second_Language_Instructors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
135,"{'label': 'Occupation', 'properties': ""{'title': 'Career/Technical_Education_Teachers,_Middle_School'}"", 'identifier': ""{'title': 'Career/Technical_Education_Teachers,_Middle_School'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}","{'label': 'need_for_personality_trait', 'properties': '{}'}"
