,Node_1,Node_2,Relation
90,"{'label': 'Occupation', 'properties': ""{'title': 'Licensed_Practical_and_Licensed_Vocational_Nurses'}"", 'identifier': ""{'title': 'Licensed_Practical_and_Licensed_Vocational_Nurses'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
91,"{'label': 'Occupation', 'properties': ""{'title': 'Massage_Therapists'}"", 'identifier': ""{'title': 'Massage_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
92,"{'label': 'Occupation', 'properties': ""{'title': 'Massage_Therapists'}"", 'identifier': ""{'title': 'Massage_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
93,"{'label': 'Occupation', 'properties': ""{'title': 'Massage_Therapists'}"", 'identifier': ""{'title': 'Massage_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
94,"{'label': 'Occupation', 'properties': ""{'title': 'Nursing_Assistants'}"", 'identifier': ""{'title': 'Nursing_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
95,"{'label': 'Occupation', 'properties': ""{'title': 'Nursing_Assistants'}"", 'identifier': ""{'title': 'Nursing_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
96,"{'label': 'Occupation', 'properties': ""{'title': 'Nursing_Assistants'}"", 'identifier': ""{'title': 'Nursing_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
97,"{'label': 'Occupation', 'properties': ""{'title': 'Occupational_Therapy_Aides'}"", 'identifier': ""{'title': 'Occupational_Therapy_Aides'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
98,"{'label': 'Occupation', 'properties': ""{'title': 'Occupational_Therapy_Aides'}"", 'identifier': ""{'title': 'Occupational_Therapy_Aides'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
99,"{'label': 'Occupation', 'properties': ""{'title': 'Occupational_Therapy_Aides'}"", 'identifier': ""{'title': 'Occupational_Therapy_Aides'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
100,"{'label': 'Occupation', 'properties': ""{'title': 'Occupational_Therapy_Assistants'}"", 'identifier': ""{'title': 'Occupational_Therapy_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
101,"{'label': 'Occupation', 'properties': ""{'title': 'Occupational_Therapy_Assistants'}"", 'identifier': ""{'title': 'Occupational_Therapy_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
102,"{'label': 'Occupation', 'properties': ""{'title': 'Occupational_Therapy_Assistants'}"", 'identifier': ""{'title': 'Occupational_Therapy_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
103,"{'label': 'Occupation', 'properties': ""{'title': 'Paramedics'}"", 'identifier': ""{'title': 'Paramedics'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
104,"{'label': 'Occupation', 'properties': ""{'title': 'Paramedics'}"", 'identifier': ""{'title': 'Paramedics'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
105,"{'label': 'Occupation', 'properties': ""{'title': 'Paramedics'}"", 'identifier': ""{'title': 'Paramedics'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
106,"{'label': 'Occupation', 'properties': ""{'title': 'Patient_Representatives'}"", 'identifier': ""{'title': 'Patient_Representatives'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
107,"{'label': 'Occupation', 'properties': ""{'title': 'Patient_Representatives'}"", 'identifier': ""{'title': 'Patient_Representatives'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
108,"{'label': 'Occupation', 'properties': ""{'title': 'Patient_Representatives'}"", 'identifier': ""{'title': 'Patient_Representatives'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
109,"{'label': 'Occupation', 'properties': ""{'title': 'Physical_Therapist_Assistants'}"", 'identifier': ""{'title': 'Physical_Therapist_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
110,"{'label': 'Occupation', 'properties': ""{'title': 'Physical_Therapist_Assistants'}"", 'identifier': ""{'title': 'Physical_Therapist_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
111,"{'label': 'Occupation', 'properties': ""{'title': 'Physical_Therapist_Assistants'}"", 'identifier': ""{'title': 'Physical_Therapist_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
112,"{'label': 'Occupation', 'properties': ""{'title': 'Preschool_Teachers,_Except_Special_Education'}"", 'identifier': ""{'title': 'Preschool_Teachers,_Except_Special_Education'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
113,"{'label': 'Occupation', 'properties': ""{'title': 'Preschool_Teachers,_Except_Special_Education'}"", 'identifier': ""{'title': 'Preschool_Teachers,_Except_Special_Education'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Artistic'}"", 'identifier': ""{'title': 'Artistic'}""}",{'label': 'need_for_personality_trait'}
114,"{'label': 'Occupation', 'properties': ""{'title': 'Psychiatric_Technicians'}"", 'identifier': ""{'title': 'Psychiatric_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
115,"{'label': 'Occupation', 'properties': ""{'title': 'Psychiatric_Technicians'}"", 'identifier': ""{'title': 'Psychiatric_Technicians'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
116,"{'label': 'Occupation', 'properties': ""{'title': 'Residential_Advisors'}"", 'identifier': ""{'title': 'Residential_Advisors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
117,"{'label': 'Occupation', 'properties': ""{'title': 'Residential_Advisors'}"", 'identifier': ""{'title': 'Residential_Advisors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
118,"{'label': 'Occupation', 'properties': ""{'title': 'Residential_Advisors'}"", 'identifier': ""{'title': 'Residential_Advisors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}",{'label': 'need_for_personality_trait'}
119,"{'label': 'Occupation', 'properties': ""{'title': 'Respiratory_Therapists'}"", 'identifier': ""{'title': 'Respiratory_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
120,"{'label': 'Occupation', 'properties': ""{'title': 'Respiratory_Therapists'}"", 'identifier': ""{'title': 'Respiratory_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
121,"{'label': 'Occupation', 'properties': ""{'title': 'Respiratory_Therapists'}"", 'identifier': ""{'title': 'Respiratory_Therapists'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
122,"{'label': 'Occupation', 'properties': ""{'title': 'Self-Enrichment_Teachers'}"", 'identifier': ""{'title': 'Self-Enrichment_Teachers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
123,"{'label': 'Occupation', 'properties': ""{'title': 'Self-Enrichment_Teachers'}"", 'identifier': ""{'title': 'Self-Enrichment_Teachers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Artistic'}"", 'identifier': ""{'title': 'Artistic'}""}",{'label': 'need_for_personality_trait'}
124,"{'label': 'Occupation', 'properties': ""{'title': 'Speech-Language_Pathology_Assistants'}"", 'identifier': ""{'title': 'Speech-Language_Pathology_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
125,"{'label': 'Occupation', 'properties': ""{'title': 'Speech-Language_Pathology_Assistants'}"", 'identifier': ""{'title': 'Speech-Language_Pathology_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
126,"{'label': 'Occupation', 'properties': ""{'title': 'Speech-Language_Pathology_Assistants'}"", 'identifier': ""{'title': 'Speech-Language_Pathology_Assistants'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
127,"{'label': 'Occupation', 'properties': ""{'title': 'Teaching_Assistants,_Preschool,_Elementary,_Middle,_and_Secondary_School,_Except_Special_Education'}"", 'identifier': ""{'title': 'Teaching_Assistants,_Preschool,_Elementary,_Middle,_and_Secondary_School,_Except_Special_Education'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
128,"{'label': 'Occupation', 'properties': ""{'title': 'Teaching_Assistants,_Preschool,_Elementary,_Middle,_and_Secondary_School,_Except_Special_Education'}"", 'identifier': ""{'title': 'Teaching_Assistants,_Preschool,_Elementary,_Middle,_and_Secondary_School,_Except_Special_Education'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
129,"{'label': 'Occupation', 'properties': ""{'title': 'Teaching_Assistants,_Special_Education'}"", 'identifier': ""{'title': 'Teaching_Assistants,_Special_Education'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
130,"{'label': 'Occupation', 'properties': ""{'title': 'Teaching_Assistants,_Special_Education'}"", 'identifier': ""{'title': 'Teaching_Assistants,_Special_Education'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Conventional'}"", 'identifier': ""{'title': 'Conventional'}""}",{'label': 'need_for_personality_trait'}
131,"{'label': 'Occupation', 'properties': ""{'title': 'Tour_Guides_and_Escorts'}"", 'identifier': ""{'title': 'Tour_Guides_and_Escorts'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
132,"{'label': 'Occupation', 'properties': ""{'title': 'Tour_Guides_and_Escorts'}"", 'identifier': ""{'title': 'Tour_Guides_and_Escorts'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}",{'label': 'need_for_personality_trait'}
133,"{'label': 'Occupation', 'properties': ""{'title': 'Tutors'}"", 'identifier': ""{'title': 'Tutors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
134,"{'label': 'Occupation', 'properties': ""{'title': 'Adult_Basic_Education,_Adult_Secondary_Education,_and_English_as_a_Second_Language_Instructors'}"", 'identifier': ""{'title': 'Adult_Basic_Education,_Adult_Secondary_Education,_and_English_as_a_Second_Language_Instructors'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
135,"{'label': 'Occupation', 'properties': ""{'title': 'Career/Technical_Education_Teachers,_Middle_School'}"", 'identifier': ""{'title': 'Career/Technical_Education_Teachers,_Middle_School'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
136,"{'label': 'Occupation', 'properties': ""{'title': 'Career/Technical_Education_Teachers,_Secondary_School'}"", 'identifier': ""{'title': 'Career/Technical_Education_Teachers,_Secondary_School'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
137,"{'label': 'Occupation', 'properties': ""{'title': 'Child,_Family,_and_School_Social_Workers'}"", 'identifier': ""{'title': 'Child,_Family,_and_School_Social_Workers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
138,"{'label': 'Occupation', 'properties': ""{'title': 'Coaches_and_Scouts'}"", 'identifier': ""{'title': 'Coaches_and_Scouts'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
139,"{'label': 'Occupation', 'properties': ""{'title': 'Coaches_and_Scouts'}"", 'identifier': ""{'title': 'Coaches_and_Scouts'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Enterprising'}"", 'identifier': ""{'title': 'Enterprising'}""}",{'label': 'need_for_personality_trait'}
140,"{'label': 'Occupation', 'properties': ""{'title': 'Coaches_and_Scouts'}"", 'identifier': ""{'title': 'Coaches_and_Scouts'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
141,"{'label': 'Occupation', 'properties': ""{'title': 'Community_Health_Workers'}"", 'identifier': ""{'title': 'Community_Health_Workers'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
142,"{'label': 'Occupation', 'properties': ""{'title': 'Critical_Care_Nurses'}"", 'identifier': ""{'title': 'Critical_Care_Nurses'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
143,"{'label': 'Occupation', 'properties': ""{'title': 'Critical_Care_Nurses'}"", 'identifier': ""{'title': 'Critical_Care_Nurses'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Investigative'}"", 'identifier': ""{'title': 'Investigative'}""}",{'label': 'need_for_personality_trait'}
144,"{'label': 'Occupation', 'properties': ""{'title': 'Critical_Care_Nurses'}"", 'identifier': ""{'title': 'Critical_Care_Nurses'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Realistic'}"", 'identifier': ""{'title': 'Realistic'}""}",{'label': 'need_for_personality_trait'}
145,"{'label': 'Occupation', 'properties': ""{'title': 'Directors,_Religious_Activities_and_Education'}"", 'identifier': ""{'title': 'Directors,_Religious_Activities_and_Education'}""}","{'label': 'Personality_Trait', 'properties': ""{'title': 'Social'}"", 'identifier': ""{'title': 'Social'}""}",{'label': 'need_for_personality_trait'}
